"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J","183096","546700","-9","1"
"AAA","2013J","183096","546688","-9","1"
"AAA","2013J","183096","546871","-9","6"
"AAA","2013J","183096","546652","-9","1"
"AAA","2013J","183096","546714","-9","1"
"AAA","2013J","183096","546667","-9","3"
"AAA","2013J","183096","546614","-9","9"
"AAA","2013J","183096","546876","-9","1"
"AAA","2013J","183096","546879","-9","4"
"AAA","2013J","159954","546662","-9","1"
"AAA","2013J","159954","546614","-9","2"
"AAA","2013J","157568","546668","-9","1"
"AAA","2013J","157568","546871","-9","2"
"AAA","2013J","157568","547013","-9","1"
"AAA","2013J","157568","546688","-9","1"
"AAA","2013J","157568","546662","-9","1"
"AAA","2013J","157568","546667","-9","5"
"AAA","2013J","157568","546614","-9","2"
"AAA","2013J","157568","546873","-9","1"
"AAA","2013J","157568","546879","-9","6"
"AAA","2013J","155984","546911","-9","2"
"AAA","2013J","155984","546652","-9","1"
"AAA","2013J","155984","546652","-9","2"
"AAA","2013J","155984","546614","-9","1"
"AAA","2013J","155984","546662","-9","10"
"AAA","2013J","155854","546652","-9","3"
"AAA","2013J","155854","546681","-9","13"
"AAA","2013J","155854","546652","-9","4"
"AAA","2013J","155854","546719","-9","7"
"AAA","2013J","155854","546614","-9","8"
"AAA","2013J","155854","546689","-9","2"
"AAA","2013J","167906","546614","-9","4"
"AAA","2013J","167906","546652","-9","2"
"AAA","2013J","167906","546652","-9","1"
"AAA","2013J","205350","546614","-9","2"
"AAA","2013J","202635","546652","-9","1"
"AAA","2013J","202635","546614","-9","2"
"AAA","2013J","202635","546652","-9","2"
"AAA","2013J","202635","546652","-9","2"
"AAA","2013J","192183","546662","-9","12"
"AAA","2013J","192183","546873","-9","1"
"AAA","2013J","192183","546669","-9","1"
"AAA","2013J","192183","546614","-9","7"
"AAA","2013J","192183","546719","-9","3"
"AAA","2013J","192183","546879","-9","4"
"AAA","2013J","192183","546681","-9","5"
"AAA","2013J","192183","546667","-9","2"
"AAA","2013J","192183","546688","-9","5"
"AAA","2013J","192183","546652","-9","2"
"AAA","2013J","192183","546652","-9","2"
"AAA","2013J","192183","547013","-9","1"
"AAA","2013J","192183","546871","-9","2"
"AAA","2013J","192183","547050","-9","1"
"AAA","2013J","175392","546871","-9","1"
"AAA","2013J","175392","546879","-9","1"
"AAA","2013J","175392","546652","-9","2"
"AAA","2013J","175392","546948","-9","1"
"AAA","2013J","175392","546732","-9","1"
"AAA","2013J","174782","546671","-9","1"
"AAA","2013J","174782","546668","-9","1"
"AAA","2013J","174782","546670","-9","1"
"AAA","2013J","175392","546614","-9","7"
"AAA","2013J","175392","546667","-9","3"
"AAA","2013J","174782","546879","-9","5"
"AAA","2013J","174782","546652","-9","9"
"AAA","2013J","174782","546874","-9","1"
"AAA","2013J","174782","546652","-9","1"
"AAA","2013J","174782","546614","-9","7"
"AAA","2013J","175392","546681","-9","1"
"AAA","2013J","174782","546652","-9","8"
"AAA","2013J","175392","546652","-9","1"
"AAA","2013J","175392","546719","-9","3"
"AAA","2013J","175392","546684","-9","1"
"AAA","2013J","174782","546667","-9","3"
"AAA","2013J","174782","546681","-9","9"
"AAA","2013J","174782","546672","-9","1"
"AAA","2013J","174782","546719","-9","2"
"AAA","2013J","174782","546689","-9","4"
"AAA","2013J","172797","546662","-9","4"
"AAA","2013J","172797","546652","-9","2"
"AAA","2013J","172797","546652","-9","1"
"AAA","2013J","172797","546614","-9","4"
"AAA","2013J","172112","546614","-9","1"
"AAA","2013J","172797","546948","-9","1"
"AAA","2013J","172112","546652","-9","2"
"AAA","2013J","172112","546652","-9","3"
"AAA","2013J","172797","546879","-9","2"
"AAA","2013J","172797","546876","-9","1"
"AAA","2013J","172797","546900","-9","1"
"AAA","2013J","172797","546873","-9","2"
"AAA","2013J","172797","546871","-9","3"
"AAA","2013J","512460","546667","-9","4"
"AAA","2013J","512460","546614","-9","1"
"AAA","2013J","512460","546688","-9","1"
"AAA","2013J","512460","546714","-9","4"
"AAA","2013J","512460","546669","-9","5"
"AAA","2013J","512460","546879","-9","1"
"AAA","2013J","470588","546667","-9","4"
"AAA","2013J","470588","546614","-9","1"
"AAA","2013J","470588","546879","-9","1"
"AAA","2013J","405088","546719","-9","10"
"AAA","2013J","405088","546652","-9","2"
"AAA","2013J","405088","546731","-9","4"
"AAA","2013J","405088","546614","-9","6"
"AAA","2013J","405088","546681","-9","4"
"AAA","2013J","405088","546652","-9","1"
"AAA","2013J","392931","546652","-9","2"
"AAA","2013J","392756","546652","-9","2"
"AAA","2013J","392756","546667","-9","5"
"AAA","2013J","392756","546672","-9","1"
"AAA","2013J","392756","546652","-9","4"
"AAA","2013J","392931","546614","-9","1"
"AAA","2013J","392756","546733","-9","1"
"AAA","2013J","392756","546871","-9","1"
"AAA","2013J","392756","546873","-9","1"
"AAA","2013J","392756","546876","-9","1"
"AAA","2013J","392756","546879","-9","2"
"AAA","2013J","392756","546668","-9","1"
"AAA","2013J","392756","546671","-9","1"
"AAA","2013J","392756","546670","-9","1"
"AAA","2013J","392931","546652","-9","1"
"AAA","2013J","392756","546614","-9","11"
"AAA","2013J","386952","546879","-9","1"
"AAA","2013J","386952","546667","-9","3"
"AAA","2013J","386952","546614","-9","3"
"AAA","2013J","401869","546871","-9","1"
"AAA","2013J","401869","546652","-9","1"
"AAA","2013J","401869","546879","-9","1"
"AAA","2013J","401869","546652","-9","5"
"AAA","2013J","401869","546681","-9","5"
"AAA","2013J","401869","546719","-9","5"
"AAA","2013J","401869","546652","-9","3"
"AAA","2013J","401869","546667","-9","3"
"AAA","2013J","401869","546614","-9","10"
"AAA","2013J","401869","546662","-9","2"
"AAA","2013J","402470","546667","-9","3"
"AAA","2013J","402470","546719","-9","3"
"AAA","2013J","402470","546662","-9","17"
"AAA","2013J","402470","546879","-9","1"
"AAA","2013J","402470","546652","-9","1"
"AAA","2013J","402470","546614","-9","9"
"AAA","2013J","402470","546871","-9","1"
"AAA","2013J","402470","546652","-9","1"
"AAA","2013J","402470","546668","-9","1"
"AAA","2013J","402470","547011","-9","1"
"AAA","2013J","388885","546879","-9","9"
"AAA","2013J","388885","546689","-9","1"
"AAA","2013J","388885","546669","-9","2"
"AAA","2013J","388885","546652","-9","1"
"AAA","2013J","388885","546681","-9","4"
"AAA","2013J","388885","547013","-9","1"
"AAA","2013J","388885","546652","-9","1"
"AAA","2013J","388885","546670","-9","1"
"AAA","2013J","388885","546672","-9","1"
"AAA","2013J","388885","546671","-9","1"
"AAA","2013J","388885","546900","-9","1"
"AAA","2013J","388885","546662","-9","49"
"AAA","2013J","388885","546667","-9","12"
"AAA","2013J","388885","546668","-9","1"
"AAA","2013J","388885","546614","-9","20"
"AAA","2013J","388885","546719","-9","3"
"AAA","2013J","388885","546714","-9","4"
"AAA","2013J","388722","546614","-9","3"
"AAA","2013J","390890","546652","-9","1"
"AAA","2013J","390890","546652","-9","6"
"AAA","2013J","390890","546652","-9","5"
"AAA","2013J","390890","546614","-9","5"
"AAA","2013J","390890","546719","-9","1"
"AAA","2013J","390890","546681","-9","3"
"AAA","2013J","415969","546614","-9","38"
"AAA","2013J","415969","546684","-9","1"
"AAA","2013J","415969","546723","-9","4"
"AAA","2013J","415969","546883","-9","8"
"AAA","2013J","415969","546738","-9","2"
"AAA","2013J","415969","546719","-9","21"
"AAA","2013J","415969","546652","-9","1"
"AAA","2013J","415969","546732","-9","1"
"AAA","2013J","415969","546876","-9","8"
"AAA","2013J","415969","546652","-9","3"
"AAA","2013J","415969","546731","-9","10"
"AAA","2013J","415969","546681","-9","2"
"AAA","2013J","442442","546652","-9","2"
"AAA","2013J","442442","546652","-9","1"
"AAA","2013J","442442","546614","-9","12"
"AAA","2013J","442442","546662","-9","34"
"AAA","2013J","442442","546986","-9","1"
"AAA","2013J","442442","546871","-9","1"
"AAA","2013J","442442","547009","-9","1"
"AAA","2013J","441018","546652","-9","2"
"AAA","2013J","441018","546652","-9","3"
"AAA","2013J","441018","546614","-9","2"
"AAA","2013J","441018","546652","-9","1"
"AAA","2013J","441018","546652","-9","1"
"AAA","2013J","508818","546614","-9","4"
"AAA","2013J","489455","546876","-9","13"
"AAA","2013J","489455","546731","-9","7"
"AAA","2013J","489455","546883","-9","9"
"AAA","2013J","489455","546662","-9","35"
"AAA","2013J","489455","546652","-9","1"
"AAA","2013J","489455","546652","-9","1"
"AAA","2013J","489455","546719","-9","33"
"AAA","2013J","489455","546614","-9","37"
"AAA","2013J","489455","546732","-9","39"
"AAA","2013J","489455","546681","-9","37"
"AAA","2013J","489455","546652","-9","6"
"AAA","2013J","489455","546652","-9","2"
"AAA","2013J","550383","546670","-9","1"
"AAA","2013J","550383","546667","-9","12"
"AAA","2013J","550383","546668","-9","1"
"AAA","2013J","550383","547013","-9","1"
"AAA","2013J","550383","546714","-9","1"
"AAA","2013J","550383","546669","-9","18"
"AAA","2013J","550383","546671","-9","1"
"AAA","2013J","550383","546672","-9","1"
"AAA","2013J","550383","546681","-9","2"
"AAA","2013J","550383","546719","-9","1"
"AAA","2013J","550383","546614","-9","3"
"AAA","2013J","550383","546879","-9","10"
"AAA","2013J","544103","546879","-9","7"
"AAA","2013J","544103","546681","-9","1"
"AAA","2013J","544103","546652","-9","4"
"AAA","2013J","544103","546652","-9","3"
"AAA","2013J","544103","546614","-9","8"
"AAA","2013J","544103","546667","-9","3"
"AAA","2013J","544103","546672","-9","1"
"AAA","2013J","544103","546662","-8","3"
"AAA","2013J","544103","546614","-8","10"
"AAA","2013J","544103","546879","-8","2"
"AAA","2013J","544103","546652","-8","5"
"AAA","2013J","544103","546900","-8","1"
"AAA","2013J","544103","546652","-8","3"
"AAA","2013J","172797","546972","-8","1"
"AAA","2013J","172797","546883","-8","1"
"AAA","2013J","172797","546986","-8","1"
"AAA","2013J","172797","546652","-8","2"
"AAA","2013J","172797","546876","-8","3"
"AAA","2013J","172797","546681","-8","2"
"AAA","2013J","172797","546652","-8","1"
"AAA","2013J","172797","546719","-8","5"
"AAA","2013J","172797","546614","-8","8"
"AAA","2013J","172797","546689","-8","2"
"AAA","2013J","174782","546652","-8","3"
"AAA","2013J","175392","546667","-8","2"
"AAA","2013J","175392","546681","-8","2"
"AAA","2013J","175392","546669","-8","4"
"AAA","2013J","174782","546614","-8","9"
"AAA","2013J","174782","546652","-8","5"
"AAA","2013J","175392","546662","-8","17"
"AAA","2013J","175392","546614","-8","17"
"AAA","2013J","175392","546652","-8","7"
"AAA","2013J","175392","546714","-8","4"
"AAA","2013J","175392","546954","-8","1"
"AAA","2013J","175392","546652","-8","5"
"AAA","2013J","175392","546884","-8","1"
"AAA","2013J","175392","546907","-8","1"
"AAA","2013J","175392","546871","-8","3"
"AAA","2013J","175392","546732","-8","2"
"AAA","2013J","175392","546879","-8","3"
"AAA","2013J","175392","546876","-8","1"
"AAA","2013J","175392","546733","-8","2"
"AAA","2013J","175392","546948","-8","1"
"AAA","2013J","175392","546990","-8","1"
"AAA","2013J","175392","546961","-8","1"
"AAA","2013J","155854","546681","-8","7"
"AAA","2013J","155550","546652","-8","2"
"AAA","2013J","155550","546883","-8","1"
"AAA","2013J","155854","546614","-8","5"
"AAA","2013J","155550","546652","-8","1"
"AAA","2013J","155854","546719","-8","4"
"AAA","2013J","155550","546948","-8","1"
"AAA","2013J","155550","546614","-8","4"
"AAA","2013J","155550","546871","-8","2"
"AAA","2013J","155550","546876","-8","2"
"AAA","2013J","155984","546652","-8","3"
"AAA","2013J","155984","546662","-8","2"
"AAA","2013J","155984","546614","-8","2"
"AAA","2013J","155984","546652","-8","2"
"AAA","2013J","157568","547009","-8","1"
"AAA","2013J","157568","546614","-8","4"
"AAA","2013J","157568","546986","-8","1"
"AAA","2013J","157568","546662","-8","2"
"AAA","2013J","231554","546614","-8","3"
"AAA","2013J","231554","546719","-8","3"
"AAA","2013J","231554","546681","-8","1"
"AAA","2013J","227499","546652","-8","2"
"AAA","2013J","227499","546879","-8","1"
"AAA","2013J","227499","546700","-8","22"
"AAA","2013J","227499","546669","-8","10"
"AAA","2013J","227499","546652","-8","3"
"AAA","2013J","227499","546688","-8","10"
"AAA","2013J","227499","546714","-8","18"
"AAA","2013J","227499","546614","-8","11"
"AAA","2013J","227499","546662","-8","29"
"AAA","2013J","184271","546871","-8","4"
"AAA","2013J","184271","547013","-8","2"
"AAA","2013J","184271","546652","-8","1"
"AAA","2013J","184271","546614","-8","5"
"AAA","2013J","184271","546660","-8","1"
"AAA","2013J","184271","546876","-8","1"
"AAA","2013J","184271","546652","-8","1"
"AAA","2013J","184271","546879","-8","7"
"AAA","2013J","184271","546688","-8","1"
"AAA","2013J","184271","546948","-8","1"
"AAA","2013J","184271","546954","-8","1"
"AAA","2013J","184271","546672","-8","1"
"AAA","2013J","184271","546670","-8","1"
"AAA","2013J","184271","546667","-8","1"
"AAA","2013J","184271","546652","-8","2"
"AAA","2013J","186149","546652","-8","6"
"AAA","2013J","186149","546614","-8","8"
"AAA","2013J","186149","546662","-8","29"
"AAA","2013J","186149","546652","-8","4"
"AAA","2013J","187100","546681","-8","4"
"AAA","2013J","187100","546883","-8","2"
"AAA","2013J","187100","546871","-8","3"
"AAA","2013J","187100","546652","-8","7"
"AAA","2013J","187100","546876","-8","4"
"AAA","2013J","187100","546662","-8","6"
"AAA","2013J","187100","546614","-8","17"
"AAA","2013J","187100","546652","-8","11"
"AAA","2013J","189879","546614","-8","1"
"AAA","2013J","167906","546652","-8","2"
"AAA","2013J","167906","546652","-8","3"
"AAA","2013J","167906","546614","-8","6"
"AAA","2013J","202635","546614","-8","3"
"AAA","2013J","202635","546652","-8","2"
"AAA","2013J","202635","546652","-8","4"
"AAA","2013J","200860","546667","-8","1"
"AAA","2013J","200860","546879","-8","2"
"AAA","2013J","200860","546662","-8","5"
"AAA","2013J","200860","546871","-8","2"
"AAA","2013J","200860","546614","-8","5"
"AAA","2013J","200860","547013","-8","1"
"AAA","2013J","205350","546614","-8","8"
"AAA","2013J","205350","546879","-8","1"
"AAA","2013J","205350","546983","-8","1"
"AAA","2013J","205350","546876","-8","2"
"AAA","2013J","205350","546884","-8","1"
"AAA","2013J","205350","546873","-8","1"
"AAA","2013J","205350","546662","-8","16"
"AAA","2013J","205350","546871","-8","1"
"AAA","2013J","30268","546652","-8","1"
"AAA","2013J","30268","546652","-8","1"
"AAA","2013J","30268","546614","-8","1"
"AAA","2013J","28400","546652","-8","3"
"AAA","2013J","28400","546614","-8","4"
"AAA","2013J","28400","546681","-8","1"
"AAA","2013J","28400","546652","-8","1"
"AAA","2013J","91265","546871","-8","1"
"AAA","2013J","91265","546614","-8","5"
"AAA","2013J","91265","546986","-8","1"
"AAA","2013J","91265","546662","-8","12"
"AAA","2013J","98094","546614","-8","18"
"AAA","2013J","98094","546652","-8","3"
"AAA","2013J","98094","546652","-8","3"
"AAA","2013J","98094","546662","-8","9"
"AAA","2013J","63400","546614","-8","2"
"AAA","2013J","62155","546614","-8","2"
"AAA","2013J","62155","546714","-8","1"
"AAA","2013J","62155","546879","-8","1"
"AAA","2013J","62155","546719","-8","1"
"AAA","2013J","62155","546652","-8","1"
"AAA","2013J","71361","546614","-8","2"
"AAA","2013J","71361","546948","-8","1"
"AAA","2013J","71361","546652","-8","1"
"AAA","2013J","71361","546871","-8","1"
"AAA","2013J","71361","546652","-8","2"
"AAA","2013J","32885","546614","-8","1"
"AAA","2013J","32885","546662","-8","5"
"AAA","2013J","38053","546652","-8","3"
"AAA","2013J","38053","546871","-8","1"
"AAA","2013J","38053","546667","-8","2"
"AAA","2013J","38053","546879","-8","3"
"AAA","2013J","38053","546614","-8","2"
"AAA","2013J","38053","546900","-8","1"
"AAA","2013J","38053","546652","-8","4"
"AAA","2013J","38053","546948","-8","2"
"AAA","2013J","45462","546662","-8","37"
"AAA","2013J","45462","546652","-8","1"
"AAA","2013J","45462","546876","-8","3"
"AAA","2013J","45462","546652","-8","1"
"AAA","2013J","45462","546667","-8","3"
"AAA","2013J","45462","546879","-8","3"
"AAA","2013J","45462","546714","-8","5"
"AAA","2013J","45462","546883","-8","1"
"AAA","2013J","45462","546614","-8","6"
"AAA","2013J","45462","546871","-8","2"
"AAA","2013J","368194","546681","-8","1"
"AAA","2013J","368194","546652","-8","2"
"AAA","2013J","368194","546871","-8","1"
"AAA","2013J","368194","547009","-8","1"
"AAA","2013J","368194","546986","-8","1"
"AAA","2013J","368194","546614","-8","5"
"AAA","2013J","368194","546652","-8","1"
"AAA","2013J","365642","546662","-8","18"
"AAA","2013J","365642","546614","-8","2"
"AAA","2013J","376439","546681","-8","7"
"AAA","2013J","376439","546652","-8","4"
"AAA","2013J","376439","546883","-8","2"
"AAA","2013J","376439","546719","-8","4"
"AAA","2013J","376439","546876","-8","2"
"AAA","2013J","376439","546614","-8","7"
"AAA","2013J","376439","546652","-8","5"
"AAA","2013J","350188","546652","-8","2"
"AAA","2013J","350188","546614","-8","1"
"AAA","2013J","350188","546652","-8","1"
"AAA","2013J","246834","546652","-8","4"
"AAA","2013J","246834","546614","-8","2"
"AAA","2013J","246834","546652","-8","3"
"AAA","2013J","242793","546688","-8","3"
"AAA","2013J","242793","546672","-8","1"
"AAA","2013J","242793","546700","-8","2"
"AAA","2013J","242793","546879","-8","7"
"AAA","2013J","242793","546614","-8","1"
"AAA","2013J","242793","546714","-8","1"
"AAA","2013J","242793","547013","-8","1"
"AAA","2013J","242793","546667","-8","2"
"AAA","2013J","242793","546900","-8","1"
"AAA","2013J","248270","546667","-8","3"
"AAA","2013J","248270","546614","-8","32"
"AAA","2013J","248270","546879","-8","1"
"AAA","2013J","248270","546652","-8","1"
"AAA","2013J","248270","546652","-8","3"
"AAA","2013J","260355","546681","-8","1"
"AAA","2013J","260355","546614","-8","1"
"AAA","2013J","258894","546614","-8","4"
"AAA","2013J","258894","546652","-8","3"
"AAA","2013J","258894","547009","-8","1"
"AAA","2013J","258894","546652","-8","3"
"AAA","2013J","258392","547013","-8","1"
"AAA","2013J","258392","546879","-8","4"
"AAA","2013J","258392","546672","-8","1"
"AAA","2013J","258392","546652","-8","4"
"AAA","2013J","258392","546662","-8","2"
"AAA","2013J","258392","546652","-8","5"
"AAA","2013J","258392","546652","-8","1"
"AAA","2013J","258392","546871","-8","1"
"AAA","2013J","258392","546873","-8","1"
"AAA","2013J","258392","546614","-8","4"
"AAA","2013J","258392","546876","-8","1"
"AAA","2013J","258392","546900","-8","1"
"AAA","2013J","258392","546688","-8","2"
"AAA","2013J","255548","546652","-8","3"
"AAA","2013J","255548","546669","-8","16"
"AAA","2013J","255548","546876","-8","2"
"AAA","2013J","255548","546883","-8","2"
"AAA","2013J","255548","546879","-8","7"
"AAA","2013J","255548","546700","-8","1"
"AAA","2013J","255548","546614","-8","8"
"AAA","2013J","255548","546667","-8","5"
"AAA","2013J","255548","546652","-8","3"
"AAA","2013J","255548","546714","-8","19"
"AAA","2013J","255548","546688","-8","1"
"AAA","2013J","241649","546876","-8","2"
"AAA","2013J","241649","546662","-8","1"
"AAA","2013J","241649","546883","-8","1"
"AAA","2013J","241649","546614","-8","3"
"AAA","2013J","241649","546732","-8","11"
"AAA","2013J","295741","546614","-8","2"
"AAA","2013J","277880","546652","-8","3"
"AAA","2013J","277880","546662","-8","19"
"AAA","2013J","277880","546986","-8","1"
"AAA","2013J","277880","546652","-8","4"
"AAA","2013J","277880","546614","-8","3"
"AAA","2013J","312537","546652","-8","16"
"AAA","2013J","312537","546719","-8","2"
"AAA","2013J","312537","546688","-8","18"
"AAA","2013J","312537","546714","-8","3"
"AAA","2013J","312537","546652","-8","2"
"AAA","2013J","312537","546681","-8","3"
"AAA","2013J","312537","546614","-8","26"
"AAA","2013J","312537","546662","-8","3"
"AAA","2013J","312537","546879","-8","8"
"AAA","2013J","312537","547009","-8","5"
"AAA","2013J","312537","546986","-8","2"
"AAA","2013J","312537","546900","-8","2"
"AAA","2013J","312537","546873","-8","2"
"AAA","2013J","312537","546907","-8","2"
"AAA","2013J","312537","546961","-8","4"
"AAA","2013J","312537","547020","-8","2"
"AAA","2013J","312537","546948","-8","2"
"AAA","2013J","312537","547013","-8","1"
"AAA","2013J","312537","546652","-8","10"
"AAA","2013J","312537","546740","-8","3"
"AAA","2013J","312537","546871","-8","3"
"AAA","2013J","290201","546652","-8","4"
"AAA","2013J","290201","546614","-8","1"
"AAA","2013J","290201","546652","-8","3"
"AAA","2013J","305539","546681","-8","3"
"AAA","2013J","305539","546871","-8","1"
"AAA","2013J","305539","546874","-8","1"
"AAA","2013J","305539","546614","-8","5"
"AAA","2013J","305539","546652","-8","3"
"AAA","2013J","305539","546652","-8","2"
"AAA","2013J","305539","546876","-8","2"
"AAA","2013J","305539","546883","-8","1"
"AAA","2013J","305152","546614","-8","2"
"AAA","2013J","306897","546681","-8","1"
"AAA","2013J","307061","546681","-8","5"
"AAA","2013J","306897","546876","-8","1"
"AAA","2013J","306897","546889","-8","1"
"AAA","2013J","306897","546739","-8","2"
"AAA","2013J","307061","547009","-8","1"
"AAA","2013J","306897","546879","-8","1"
"AAA","2013J","306897","546614","-8","16"
"AAA","2013J","307061","546662","-8","23"
"AAA","2013J","307061","546652","-8","3"
"AAA","2013J","306897","546667","-8","6"
"AAA","2013J","306897","546871","-8","1"
"AAA","2013J","307061","546986","-8","1"
"AAA","2013J","306466","546614","-8","2"
"AAA","2013J","306897","546738","-8","4"
"AAA","2013J","306466","546719","-8","1"
"AAA","2013J","306897","546731","-8","2"
"AAA","2013J","307061","546614","-8","6"
"AAA","2013J","306897","546725","-8","2"
"AAA","2013J","306897","546719","-8","3"
"AAA","2013J","306897","546723","-8","5"
"AAA","2013J","307061","546652","-8","3"
"AAA","2013J","281022","546652","-8","1"
"AAA","2013J","281022","546614","-8","7"
"AAA","2013J","281022","546681","-8","1"
"AAA","2013J","281022","546719","-8","1"
"AAA","2013J","281022","546652","-8","1"
"AAA","2013J","281022","546662","-8","1"
"AAA","2013J","106577","546871","-8","4"
"AAA","2013J","106577","546990","-8","2"
"AAA","2013J","106577","546662","-8","1"
"AAA","2013J","106577","546614","-8","3"
"AAA","2013J","106577","547011","-8","3"
"AAA","2013J","104476","546879","-8","1"
"AAA","2013J","104476","546652","-8","2"
"AAA","2013J","104476","546681","-8","1"
"AAA","2013J","104476","546669","-8","3"
"AAA","2013J","104476","546614","-8","1"
"AAA","2013J","104476","546652","-8","1"
"AAA","2013J","101781","546714","-8","20"
"AAA","2013J","101781","546652","-8","2"
"AAA","2013J","101781","546871","-8","3"
"AAA","2013J","101781","546669","-8","6"
"AAA","2013J","101781","546662","-8","30"
"AAA","2013J","101781","546876","-8","1"
"AAA","2013J","101781","546670","-8","1"
"AAA","2013J","101781","546672","-8","1"
"AAA","2013J","101781","546671","-8","1"
"AAA","2013J","101781","546667","-8","4"
"AAA","2013J","101781","546668","-8","1"
"AAA","2013J","101781","546614","-8","9"
"AAA","2013J","101781","547050","-8","1"
"AAA","2013J","101781","546879","-8","8"
"AAA","2013J","101781","546990","-8","1"
"AAA","2013J","101781","547049","-8","5"
"AAA","2013J","148993","546732","-8","5"
"AAA","2013J","148993","546652","-8","1"
"AAA","2013J","148993","546614","-8","2"
"AAA","2013J","148993","546652","-8","2"
"AAA","2013J","127582","546652","-8","2"
"AAA","2013J","127582","546652","-8","1"
"AAA","2013J","127582","546614","-8","2"
"AAA","2013J","114999","546614","-8","1"
"AAA","2013J","116692","546614","-8","6"
"AAA","2013J","116692","546681","-8","1"
"AAA","2013J","116692","546719","-8","5"
"AAA","2013J","116692","546986","-8","1"
"AAA","2013J","116692","546879","-8","1"
"AAA","2013J","116692","546662","-8","6"
"AAA","2013J","116692","546871","-8","2"
"AAA","2013J","319047","546614","-8","7"
"AAA","2013J","319047","546652","-8","4"
"AAA","2013J","342514","546614","-8","6"
"AAA","2013J","342972","546614","-8","15"
"AAA","2013J","342514","546681","-8","2"
"AAA","2013J","342514","546731","-8","8"
"AAA","2013J","342514","546879","-8","4"
"AAA","2013J","342514","546668","-8","2"
"AAA","2013J","342972","546652","-8","2"
"AAA","2013J","342514","546670","-8","1"
"AAA","2013J","342972","546662","-8","6"
"AAA","2013J","342514","546662","-8","1"
"AAA","2013J","342514","546883","-8","3"
"AAA","2013J","342972","546660","-8","1"
"AAA","2013J","342514","546732","-8","20"
"AAA","2013J","342514","546876","-8","8"
"AAA","2013J","342514","546871","-8","6"
"AAA","2013J","342514","546874","-8","2"
"AAA","2013J","342972","546871","-8","2"
"AAA","2013J","342972","546986","-8","1"
"AAA","2013J","342972","547011","-8","1"
"AAA","2013J","342972","546652","-8","3"
"AAA","2013J","342972","546879","-8","1"
"AAA","2013J","342972","546719","-8","3"
"AAA","2013J","342972","547009","-8","1"
"AAA","2013J","342972","546873","-8","1"
"AAA","2013J","333059","546614","-8","1"
"AAA","2013J","335764","546652","-8","1"
"AAA","2013J","335764","546614","-8","2"
"AAA","2013J","335764","546652","-8","1"
"AAA","2013J","324002","546614","-8","8"
"AAA","2013J","324002","546681","-8","9"
"AAA","2013J","324002","546719","-8","7"
"AAA","2013J","324084","546681","-8","1"
"AAA","2013J","324002","546986","-8","1"
"AAA","2013J","324002","546731","-8","2"
"AAA","2013J","324002","546732","-8","15"
"AAA","2013J","324084","546719","-8","4"
"AAA","2013J","324084","546614","-8","3"
"AAA","2013J","324002","546662","-8","35"
"AAA","2013J","324002","546871","-8","1"
"AAA","2013J","321942","546873","-8","1"
"AAA","2013J","321942","546614","-8","17"
"AAA","2013J","321942","546874","-8","1"
"AAA","2013J","321942","546740","-8","2"
"AAA","2013J","321942","546681","-8","1"
"AAA","2013J","321942","546714","-8","2"
"AAA","2013J","321942","546719","-8","13"
"AAA","2013J","321942","546662","-8","10"
"AAA","2013J","321942","546879","-8","1"
"AAA","2013J","321942","546652","-8","5"
"AAA","2013J","321942","546652","-8","10"
"AAA","2013J","319047","546732","-8","15"
"AAA","2013J","319047","546883","-8","1"
"AAA","2013J","319047","546684","-8","1"
"AAA","2013J","319047","546719","-8","2"
"AAA","2013J","319047","546723","-8","5"
"AAA","2013J","319047","546876","-8","1"
"AAA","2013J","319047","546681","-8","5"
"AAA","2013J","319047","546652","-8","3"
"AAA","2013J","319047","546662","-8","7"
"AAA","2013J","319047","546879","-8","1"
"AAA","2013J","319047","546731","-8","6"
"AAA","2013J","1401935","546614","-8","4"
"AAA","2013J","1401935","546662","-8","1"
"AAA","2013J","1626710","546662","-8","7"
"AAA","2013J","1626710","546614","-8","5"
"AAA","2013J","1626710","546652","-8","2"
"AAA","2013J","1626710","546652","-8","2"
"AAA","2013J","1640609","546614","-8","10"
"AAA","2013J","1640609","546652","-8","5"
"AAA","2013J","1640609","546652","-8","7"
"AAA","2013J","1640609","546681","-8","9"
"AAA","2013J","1640609","546876","-8","1"
"AAA","2013J","1640609","546719","-8","3"
"AAA","2013J","1640609","546883","-8","1"
"AAA","2013J","1488959","546662","-8","1"
"AAA","2013J","1518989","546667","-8","3"
"AAA","2013J","1518989","546614","-8","2"
"AAA","2013J","1518989","546652","-8","3"
"AAA","2013J","1518989","546714","-8","1"
"AAA","2013J","1518989","546662","-8","8"
"AAA","2013J","1518989","546879","-8","2"
"AAA","2013J","1518989","546652","-8","3"
"AAA","2013J","1620151","546614","-8","13"
"AAA","2013J","1620151","546662","-8","34"
"AAA","2013J","1620151","546871","-8","1"
"AAA","2013J","1620151","546652","-8","1"
"AAA","2013J","1620151","546652","-8","3"
"AAA","2013J","1620151","546667","-8","2"
"AAA","2013J","1620151","546669","-8","9"
"AAA","2013J","1620151","546672","-8","1"
"AAA","2013J","1620151","546681","-8","1"
"AAA","2013J","1620151","546689","-8","1"
"AAA","2013J","1620151","546879","-8","3"
"AAA","2013J","1620151","546719","-8","3"
